TITLE="Euler"
 VARIABLES="x","y","rho","p","u","v"
ZONE I=         100 J=         100 F=POINT
1.010101010101010187e-02 9.191919191919192267e-01 1.998916864395141602e+00 1.000127196311950684e+00 7.497744560241699219e-01 5.028300881385803223e-01
1.010101010101010187e-02 9.292929292929293927e-01 1.999148249626159668e+00 1.000285148620605469e+00 7.497577667236328125e-01 5.028977394104003906e-01
1.010101010101010187e-02 9.393939393939394478e-01 1.999333620071411133e+00 1.000405192375183105e+00 7.497469186782836914e-01 5.029411911964416504e-01
1.010101010101010187e-02 9.494949494949496138e-01 1.999482274055480957e+00 1.000496506690979004e+00 7.497403621673583984e-01 5.029667615890502930e-01
1.010101010101010187e-02 9.595959595959596689e-01 1.999603986740112305e+00 1.000566363334655762e+00 7.497370243072509766e-01 5.029792785644531250e-01
1.010101010101010187e-02 9.696969696969697239e-01 1.999703884124755859e+00 1.000619530677795410e+00 7.497360110282897949e-01 5.029821395874023438e-01
1.010101010101010187e-02 9.797979797979798899e-01 1.999786496162414551e+00 1.000660419464111328e+00 7.497367858886718750e-01 5.029779076576232910e-01
1.010101010101010187e-02 9.898989898989899450e-01 1.999855756759643555e+00 1.000691652297973633e+00 7.497390508651733398e-01 5.029686093330383301e-01
1.010101010101010187e-02 1.000000000000000000e+00 1.999913811683654785e+00 1.000715255737304688e+00 7.497423291206359863e-01 5.029554367065429688e-01
2.020202020202020374e-02 0.000000000000000000e+00 9.992724657058715820e-01 9.981276988983154297e-01 -7.495318651199340820e-01 4.993643760681152344e-01
2.020202020202020374e-02 1.010101010101010187e-02 9.991473555564880371e-01 9.979095458984375000e-01 -7.493230104446411133e-01 4.994749426841735840e-01
2.020202020202020374e-02 2.020202020202020374e-02 9.990037679672241211e-01 9.976633787155151367e-01 -7.490942478179931641e-01 4.996001124382019043e-01
2.020202020202020374e-02 3.030303030303030387e-02 9.988374710083007812e-01 9.973826408386230469e-01 -7.488428354263305664e-01 4.997441172599792480e-01
2.020202020202020374e-02 4.040404040404040747e-02 9.986423254013061523e-01 9.970602989196777344e-01 -7.485653162002563477e-01 4.999129772186279297e-01
2.020202020202020374e-02 5.050505050505051108e-02 9.984120726585388184e-01 9.966872930526733398e-01 -7.482572793960571289e-01 5.001142024993896484e-01
2.020202020202020374e-02 6.060606060606060774e-02 9.981378912925720215e-01 9.962524175643920898e-01 -7.479137182235717773e-01 5.003566741943359375e-01
2.020202020202020374e-02 7.070707070707071829e-02 9.978090524673461914e-01 9.957419633865356445e-01 -7.475272417068481445e-01 5.006519556045532227e-01
2.020202020202020374e-02 8.080808080808081495e-02 9.974125623703002930e-01 9.951386451721191406e-01 -7.470887899398803711e-01 5.010139942169189453e-01
2.020202020202020374e-02 9.090909090909091161e-02 9.969320297241210938e-01 9.944214820861816406e-01 -7.465865612030029297e-01 5.014590024948120117e-01
2.020202020202020374e-02 1.010101010101010222e-01 9.963474869728088379e-01 9.935644865036010742e-01 -7.460057735443115234e-01 5.020074844360351562e-01
2.020202020202020374e-02 1.111111111111111188e-01 9.956337809562683105e-01 9.925352334976196289e-01 -7.453261613845825195e-01 5.026832222938537598e-01
2.020202020202020374e-02 1.212121212121212155e-01 9.947613477706909180e-01 9.912943840026855469e-01 -7.445231676101684570e-01 5.035145878791809082e-01
2.020202020202020374e-02 1.313131313131313260e-01 9.936929941177368164e-01 9.897941350936889648e-01 -7.435654401779174805e-01 5.045338273048400879e-01
2.020202020202020374e-02 1.414141414141414366e-01 9.923860430717468262e-01 9.879767894744873047e-01 -7.424148321151733398e-01 5.057799816131591797e-01
2.020202020202020374e-02 1.515151515151515194e-01 9.907889366149902344e-01 9.857745170593261719e-01 -7.410258054733276367e-01 5.072958469390869141e-01
2.020202020202020374e-02 1.616161616161616299e-01 9.888435006141662598e-01 9.831085205078125000e-01 -7.393447160720825195e-01 5.091313123703002930e-01
2.020202020202020374e-02 1.717171717171717404e-01 9.864836931228637695e-01 9.798892736434936523e-01 -7.373110055923461914e-01 5.113404393196105957e-01
2.020202020202020374e-02 1.818181818181818232e-01 9.836388826370239258e-01 9.760197401046752930e-01 -7.348583936691284180e-01 5.139830112457275391e-01
2.020202020202020374e-02 1.919191919191919338e-01 9.802362918853759766e-01 9.713981151580810547e-01 -7.319160699844360352e-01 5.171209573745727539e-01
2.020202020202020374e-02 2.020202020202020443e-01 9.762047529220581055e-01 9.659239053726196289e-01 -7.284131050109863281e-01 5.208162069320678711e-01
2.020202020202020374e-02 2.121212121212121271e-01 9.714804291725158691e-01 9.595065116882324219e-01 -7.242810726165771484e-01 5.251255035400390625e-01
2.020202020202020374e-02 2.222222222222222376e-01 9.660138487815856934e-01 9.520745277404785156e-01 -7.194573879241943359e-01 5.300943851470947266e-01
2.020202020202020374e-02 2.323232323232323482e-01 9.597765207290649414e-01 9.435859918594360352e-01 -7.138906717300415039e-01 5.357499122619628906e-01
2.020202020202020374e-02 2.424242424242424310e-01 9.527657032012939453e-01 9.340373277664184570e-01 -7.075446844100952148e-01 5.420950651168823242e-01
2.020202020202020374e-02 2.525252525252525415e-01 9.450103044509887695e-01 9.234707355499267578e-01 -7.004028558731079102e-01 5.491002798080444336e-01
2.020202020202020374e-02 2.626262626262626521e-01 9.365697503089904785e-01 9.119750261306762695e-01 -6.924700736999511719e-01 5.567045211791992188e-01
2.020202020202020374e-02 2.727272727272727626e-01 9.275343418121337891e-01 8.996835947036743164e-01 -6.837755441665649414e-01 5.648140311241149902e-01
2.020202020202020374e-02 2.828282828282828731e-01 9.180198907852172852e-01 8.867669105529785156e-01 -6.743718385696411133e-01 5.733066797256469727e-01
2.020202020202020374e-02 2.929292929292929282e-01 9.081595540046691895e-01 8.734203577041625977e-01 -6.643325090408325195e-01 5.820382833480834961e-01
2.020202020202020374e-02 3.030303030303030387e-01 8.980987668037414551e-01 8.598525524139404297e-01 -6.537483930587768555e-01 5.908520221710205078e-01
2.020202020202020374e-02 3.131313131313131493e-01 8.879833817481994629e-01 8.462716341018676758e-01 -6.427193880081176758e-01 5.995855927467346191e-01
2.020202020202020374e-02 3.232323232323232598e-01 8.779568076133728027e-01 8.328763246536254883e-01 -6.313525438308715820e-01 6.080788969993591309e-01
2.020202020202020374e-02 3.333333333333333703e-01 8.681512475013732910e-01 8.198461532592773438e-01 -6.197527647018432617e-01 6.161804199218750000e-01
2.020202020202020374e-02 3.434343434343434809e-01 8.586849570274353027e-01 8.073376417160034180e-01 -6.080216169357299805e-01 6.237504482269287109e-01
2.020202020202020374e-02 3.535353535353535914e-01 8.496605157852172852e-01 7.954810857772827148e-01 -5.962529182434082031e-01 6.306636929512023926e-01
2.020202020202020374e-02 3.636363636363636465e-01 8.411635756492614746e-01 7.843811511993408203e-01 -5.845324993133544922e-01 6.368119716644287109e-01
2.020202020202020374e-02 3.737373737373737570e-01 8.332622647285461426e-01 7.741172313690185547e-01 -5.729368925094604492e-01 6.421032547950744629e-01
2.020202020202020374e-02 3.838383838383838675e-01 8.260084986686706543e-01 7.647458314895629883e-01 -5.615353584289550781e-01 6.464631557464599609e-01
2.020202020202020374e-02 3.939393939393939781e-01 8.194386959075927734e-01 7.563016414642333984e-01 -5.503884553909301758e-01 6.498344540596008301e-01
2.020202020202020374e-02 4.040404040404040886e-01 8.135752677917480469e-01 7.488018274307250977e-01 -5.395526885986328125e-01 6.521762609481811523e-01
2.020202020202020374e-02 4.141414141414141992e-01 8.084270954132080078e-01 7.422459125518798828e-01 -5.290776491165161133e-01 6.534650325775146484e-01
2.020202020202020374e-02 4.242424242424242542e-01 8.039901852607727051e-01 7.366191148757934570e-01 -5.190089941024780273e-01 6.536930799484252930e-01
2.020202020202020374e-02 4.343434343434343647e-01 8.002514243125915527e-01 7.318947315216064453e-01 -5.093901157379150391e-01 6.528682708740234375e-01
2.020202020202020374e-02 4.444444444444444753e-01 7.971884608268737793e-01 7.280367612838745117e-01 -5.002607107162475586e-01 6.510101556777954102e-01
2.020202020202020374e-02 4.545454545454545858e-01 7.947710752487182617e-01 7.250012159347534180e-01 -4.916574656963348389e-01 6.481510400772094727e-01
2.020202020202020374e-02 4.646464646464646964e-01 7.929652333259582520e-01 7.227401733398437500e-01 -4.836156666278839111e-01 6.443316340446472168e-01
2.020202020202020374e-02 4.747474747474748069e-01 7.917327880859375000e-01 7.212033867835998535e-01 -4.761679470539093018e-01 6.395977139472961426e-01
2.020202020202020374e-02 4.848484848484848619e-01 7.910355925559997559e-01 7.203421592712402344e-01 -4.693450629711151123e-01 6.339978575706481934e-01
2.020202020202020374e-02 4.949494949494949725e-01 7.908369302749633789e-01 7.201111316680908203e-01 -4.631771147251129150e-01 6.275799870491027832e-01
2.020202020202020374e-02 5.050505050505050830e-01 7.911024093627929688e-01 7.204701900482177734e-01 -4.576932489871978760e-01 6.203910708427429199e-01
2.020202020202020374e-02 5.151515151515152491e-01 7.918025255203247070e-01 7.213860154151916504e-01 -4.529232680797576904e-01 6.124738454818725586e-01
2.020202020202020374e-02 5.252525252525253041e-01 7.929098606109619141e-01 7.228310108184814453e-01 -4.488954246044158936e-01 6.038727760314941406e-01
2.020202020202020374e-02 5.353535353535353591e-01 7.944008708000183105e-01 7.247818708419799805e-01 -4.456362426280975342e-01 5.946339964866638184e-01
2.020202020202020374e-02 5.454545454545455252e-01 7.962505817413330078e-01 7.272157669067382812e-01 -4.431649744510650635e-01 5.848126411437988281e-01
2.020202020202020374e-02 5.555555555555555802e-01 7.984296679496765137e-01 7.301039695739746094e-01 -4.414872229099273682e-01 5.744802951812744141e-01
2.020202020202020374e-02 5.656565656565657463e-01 8.009002804756164551e-01 7.334060072898864746e-01 -4.405891597270965576e-01 5.637286901473999023e-01
2.020202020202020374e-02 5.757575757575758013e-01 8.036113381385803223e-01 7.370623350143432617e-01 -4.404286444187164307e-01 5.526732206344604492e-01
2.020202020202020374e-02 5.858585858585858563e-01 8.064951300621032715e-01 7.409893274307250977e-01 -4.409370720386505127e-01 5.414503216743469238e-01
2.020202020202020374e-02 5.959595959595960224e-01 8.094708919525146484e-01 7.450823783874511719e-01 -4.420274794101715088e-01 5.302024483680725098e-01
2.020202020202020374e-02 6.060606060606060774e-01 8.124523758888244629e-01 7.492227554321289062e-01 -4.436186254024505615e-01 5.190598368644714355e-01
2.020202020202020374e-02 6.161616161616162435e-01 8.153622746467590332e-01 7.532954216003417969e-01 -4.456678330898284912e-01 5.081186890602111816e-01
2.020202020202020374e-02 6.262626262626262985e-01 8.181515932083129883e-01 7.572034597396850586e-01 -4.482212960720062256e-01 4.974339902400970459e-01
2.020202020202020374e-02 6.363636363636364646e-01 8.208232522010803223e-01 7.608788013458251953e-01 -4.514775574207305908e-01 4.870536029338836670e-01
2.020202020202020374e-02 6.464646464646465196e-01 8.234749436378479004e-01 7.642867565155029297e-01 -4.558845460414886475e-01 4.771101176738739014e-01
2.020202020202020374e-02 6.565656565656565746e-01 8.264321684837341309e-01 7.674946784973144531e-01 -4.622248709201812744e-01 4.678712487220764160e-01
2.020202020202020374e-02 6.666666666666667407e-01 8.304910659790039062e-01 7.708965539932250977e-01 -4.712390601634979248e-01 4.593460559844970703e-01
2.020202020202020374e-02 6.767676767676767957e-01 8.364009857177734375e-01 7.747951745986938477e-01 -4.819779694080352783e-01 4.506923854351043701e-01
2.020202020202020374e-02 6.868686868686869618e-01 8.438149690628051758e-01 7.778420448303222656e-01 -4.969995915889739990e-01 4.429381787776947021e-01
2.020202020202020374e-02 6.969696969696970168e-01 1.686409592628479004e+00 7.827948331832885742e-01 7.972185611724853516e-01 3.646072447299957275e-01
2.020202020202020374e-02 7.070707070707071829e-01 1.706167101860046387e+00 8.008588552474975586e-01 7.945736646652221680e-01 3.759710490703582764e-01
2.020202020202020374e-02 7.171717171717172379e-01 1.731942176818847656e+00 8.206675052642822266e-01 7.901114225387573242e-01 3.888630867004394531e-01
2.020202020202020374e-02 7.272727272727272929e-01 1.763507127761840820e+00 8.424918651580810547e-01 7.840900421142578125e-01 4.031987488269805908e-01
2.020202020202020374e-02 7.373737373737374590e-01 1.798989176750183105e+00 8.660925626754760742e-01 7.778114080429077148e-01 4.187070131301879883e-01
2.020202020202020374e-02 7.474747474747475140e-01 1.835821747779846191e+00 8.903179168701171875e-01 7.718709707260131836e-01 4.344636201858520508e-01
2.020202020202020374e-02 7.575757575757576801e-01 1.871136069297790527e+00 9.135334491729736328e-01 7.666054368019104004e-01 4.493087232112884521e-01
2.020202020202020374e-02 7.676767676767677351e-01 1.902479887008666992e+00 9.342106580734252930e-01 7.622082233428955078e-01 4.623007178306579590e-01
2.020202020202020374e-02 7.777777777777777901e-01 1.928361535072326660e+00 9.513704776763916016e-01 7.587345838546752930e-01 4.729402959346771240e-01
2.020202020202020374e-02 7.878787878787879562e-01 1.948436737060546875e+00 9.647655487060546875e-01 7.561182975769042969e-01 4.811880290508270264e-01
2.020202020202020374e-02 7.979797979797980112e-01 1.963266849517822266e+00 9.747484922409057617e-01 7.542192339897155762e-01 4.873276948928833008e-01
2.020202020202020374e-02 8.080808080808081773e-01 1.973870992660522461e+00 9.819763898849487305e-01 7.528740167617797852e-01 4.917813241481781006e-01
2.020202020202020374e-02 8.181818181818182323e-01 1.981319308280944824e+00 9.871412515640258789e-01 7.519326210021972656e-01 4.949705004692077637e-01
2.020202020202020374e-02 8.282828282828283983e-01 1.986520767211914062e+00 9.908260107040405273e-01 7.512750625610351562e-01 4.972455203533172607e-01
2.020202020202020374e-02 8.383838383838384534e-01 1.990161180496215820e+00 9.934674501419067383e-01 7.508143186569213867e-01 4.988719820976257324e-01
2.020202020202020374e-02 8.484848484848485084e-01 1.992727160453796387e+00 9.953746795654296875e-01 7.504904866218566895e-01 5.000393986701965332e-01
2.020202020202020374e-02 8.585858585858586745e-01 1.994554281234741211e+00 9.967616796493530273e-01 7.502624988555908203e-01 5.008810758590698242e-01
2.020202020202020374e-02 8.686868686868687295e-01 1.995873689651489258e+00 9.977777004241943359e-01 7.501020431518554688e-01 5.014901161193847656e-01
2.020202020202020374e-02 8.787878787878788955e-01 1.996838331222534180e+00 9.985264539718627930e-01 7.499886751174926758e-01 5.019313097000122070e-01
2.020202020202020374e-02 8.888888888888889506e-01 1.997554302215576172e+00 9.990814924240112305e-01 7.499083280563354492e-01 5.022506713867187500e-01
2.020202020202020374e-02 8.989898989898991166e-01 1.998093843460083008e+00 9.994955062866210938e-01 7.498520612716674805e-01 5.024811625480651855e-01
2.020202020202020374e-02 9.090909090909091717e-01 1.998506069183349609e+00 9.998056888580322266e-01 7.498123645782470703e-01 5.026456117630004883e-01
2.020202020202020374e-02 9.191919191919192267e-01 1.998825907707214355e+00 1.000039696693420410e+00 7.497847676277160645e-01 5.027619600296020508e-01
2.020202020202020374e-02 9.292929292929293927e-01 1.999076247215270996e+00 1.000216603279113770e+00 7.497655153274536133e-01 5.028421878814697266e-01
2.020202020202020374e-02 9.393939393939394478e-01 1.999276399612426758e+00 1.000351071357727051e+00 7.497529387474060059e-01 5.028954744338989258e-01
2.020202020202020374e-02 9.494949494949496138e-01 1.999436140060424805e+00 1.000453591346740723e+00 7.497448921203613281e-01 5.029292702674865723e-01
2.020202020202020374e-02 9.595959595959596689e-01 1.999565720558166504e+00 1.000532031059265137e+00 7.497403025627136230e-01 5.029482841491699219e-01
2.020202020202020374e-02 9.696969696969697239e-01 1.999671936035156250e+00 1.000592112541198730e+00 7.497384548187255859e-01 5.029560327529907227e-01
2.020202020202020374e-02 9.797979797979798899e-01 1.999760150909423828e+00 1.000638365745544434e+00 7.497385740280151367e-01 5.029556751251220703e-01
2.020202020202020374e-02 9.898989898989899450e-01 1.999832630157470703e+00 1.000673770904541016e+00 7.497405409812927246e-01 5.029499530792236328e-01
